collection_time_utc,source_weather,source_air,source_city_selection,units_weather,country_code,country_name,country_capital,country_population,continent,city_name,city_name_ascii,city_population,population_rank_in_country,city_timezone_geonames,geonames_feature_code,city_dem,geonameid,geonames_modification_date,geo_lat,geo_lon,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,timezone_shift_seconds,weather_time_unix,weather_time_utc,sunrise_unix,sunrise_utc,sunset_unix,sunset_utc,station_country,station_type,city_id_openweather,city_name_api,cod,wind_compass,is_daytime,temp_category,comfort_proxy,has_rain,has_snow,air_time_unix,air_time_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,aqi_label,pm25_category,weather_datetime_utc,air_datetime_utc,year,month,day,hour,day_of_week,is_weekend,season,temp_humidity_interaction,wind_pm25_interaction,pressure_temp_interaction,target_aqi_class,target_pm25,target_pm10
2026-05-10T23:18:03Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CH,Switzerland,Bern,8516543,EU,Zürich,Zuerich,415367,1,Europe/Zurich,PPLA,429,2657896,2026-04-13,47.36667,8.55,501,Rain,moderate rain,10n,12.97,12.75,12.14,13.09,1007,93,1007,951,10000.0,3.09,200,,75,1.63,0.0,0.0,0.0,7200,1778455015,2026-05-10T23:16:55Z,1778471686,2026-05-11T03:54:46Z,1778525380,2026-05-11T18:49:40Z,CH,stations,2657896,Zurich,200,SSW,0,mild,22.27,1,0,1778454982,2026-05-10T23:16:22Z,1,1.27,1.42,108.17,0.0,1.79,57.31,0.11,5.5,good,low,2026-05-10T23:16:55Z,2026-05-10T23:16:22Z,2026,5,10,23,6,1,spring,1206.21,3.9243,13060.79,1,1.27,1.42
2026-05-10T23:18:04Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CH,Switzerland,Bern,8516543,EU,Genève,Geneve,201741,2,Europe/Zurich,PPLA,400,2660646,2026-04-13,46.20222,6.14569,520,Rain,light intensity shower rain,09n,13.18,12.85,11.85,13.19,1009,88,1009,944,10000.0,2.06,230,,75,1.7,0.0,0.0,0.0,7200,1778454979,2026-05-10T23:16:19Z,1778472476,2026-05-11T04:07:56Z,1778525744,2026-05-11T18:55:44Z,CH,stations,2660646,Geneva,200,SW,0,mild,21.98,1,0,1778455084,2026-05-10T23:18:04Z,1,1.24,1.42,106.26,0.0,1.37,44.96,0.14,1.69,good,low,2026-05-10T23:16:19Z,2026-05-10T23:18:04Z,2026,5,10,23,6,1,spring,1159.84,2.5544,13298.62,1,1.24,1.42
2026-05-10T23:18:04Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CH,Switzerland,Bern,8516543,EU,Basel,Basel,177595,3,Europe/Zurich,PPLA,279,2661604,2026-04-13,47.55839,7.57327,803,Clouds,broken clouds,04n,13.41,13.23,12.72,13.88,1007,93,1007,958,10000.0,1.03,0,,75,0.0,0.0,0.0,0.0,7200,1778454943,2026-05-10T23:15:43Z,1778471884,2026-05-11T03:58:04Z,1778525651,2026-05-11T18:54:11Z,CH,stations,2661604,Basel,200,N,0,mild,22.71,0,0,1778455084,2026-05-10T23:18:04Z,1,2.33,2.55,122.02,0.0,3.33,44.14,0.18,2.07,good,low,2026-05-10T23:15:43Z,2026-05-10T23:18:04Z,2026,5,10,23,6,1,spring,1247.13,2.3999,13503.87,1,2.33,2.55
2026-05-10T23:18:05Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CI,Ivory Coast,Yamoussoukro,25069229,AF,Abidjan,Abidjan,6321017,1,Africa/Abidjan,PPLA,50,2293538,2026-04-13,5.35444,-4.00167,801,Clouds,few clouds,02n,28.72,34.79,28.72,28.72,1012,84,1012,1006,10000.0,3.6,180,,20,0.0,0.0,0.0,0.0,0,1778455084,2026-05-10T23:18:04Z,1778392927,2026-05-10T06:02:07Z,1778437366,2026-05-10T18:22:46Z,CI,stations,8031572,Les deux-Plateaux,200,S,0,warm,37.12,0,0,1778455084,2026-05-10T23:18:04Z,1,0.56,1.56,68.36,0.0,0.17,30.31,0.1,0.01,good,low,2026-05-10T23:18:04Z,2026-05-10T23:18:04Z,2026,5,10,23,6,1,spring,2412.48,2.0160000000000005,29064.64,1,0.56,1.56
2026-05-10T23:18:05Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CI,Ivory Coast,Yamoussoukro,25069229,AF,Abobo,Abobo,1340083,2,Africa/Abidjan,PPL,105,2293521,2022-12-14,5.41613,-4.0159,801,Clouds,few clouds,02n,28.31,33.6,28.31,28.31,1012,84,1012,999,10000.0,3.6,180,,20,0.0,0.0,0.0,0.0,0,1778455085,2026-05-10T23:18:05Z,1778392926,2026-05-10T06:02:06Z,1778437374,2026-05-10T18:22:54Z,CI,stations,2293521,Abobo,200,S,0,warm,36.71,0,0,1778455085,2026-05-10T23:18:05Z,1,0.55,1.55,68.94,0.0,0.17,30.45,0.1,0.01,good,low,2026-05-10T23:18:05Z,2026-05-10T23:18:05Z,2026,5,10,23,6,1,spring,2378.04,1.98,28649.72,1,0.55,1.55
2026-05-10T23:18:05Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CI,Ivory Coast,Yamoussoukro,25069229,AF,Bouaké,Bouake,832371,3,Africa/Abidjan,PPLA,339,2290956,2026-04-13,7.69385,-5.03031,801,Clouds,few clouds,02n,24.18,24.79,24.18,24.18,1011,82,1011,973,10000.0,2.51,184,7.11,18,0.0,0.0,0.0,0.0,0,1778455085,2026-05-10T23:18:05Z,1778392992,2026-05-10T06:03:12Z,1778437794,2026-05-10T18:29:54Z,CI,stations,2290956,Bouaké,200,S,0,warm,32.38,0,0,1778455085,2026-05-10T23:18:05Z,1,1.8,3.35,120.6,0.0,0.71,17.66,0.16,0.49,good,low,2026-05-10T23:18:05Z,2026-05-10T23:18:05Z,2026,5,10,23,6,1,spring,1982.76,4.518,24445.98,1,1.8,3.35
2026-05-10T23:18:06Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CL,Chile,Santiago,18729160,SA,Santiago,Santiago,4837295,1,America/Santiago,PPLC,556,3871336,2025-06-21,-33.45694,-70.64827,800,Clear,clear sky,01n,21.46,20.37,20.53,22.63,1012,27,1012,928,10000.0,0.0,0,,0,0.0,0.0,0.0,0.0,-14400,1778454900,2026-05-10T23:15:00Z,1778412199,2026-05-10T11:23:19Z,1778450084,2026-05-10T21:54:44Z,CL,stations,3871336,Santiago,200,N,0,warm,24.16,0,0,1778455085,2026-05-10T23:18:05Z,2,20.27,26.09,327.62,0.0,11.23,46.32,0.26,6.37,fair,moderate,2026-05-10T23:15:00Z,2026-05-10T23:18:05Z,2026,5,10,23,6,1,spring,579.4200000000001,0.0,21717.52,2,20.27,26.09
2026-05-10T23:18:06Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CL,Chile,Santiago,18729160,SA,Puente Alto,Puente Alto,568106,2,America/Santiago,PPLA2,700,3875024,2022-08-24,-33.61169,-70.57577,800,Clear,clear sky,01n,20.93,19.78,19.07,21.11,1013,27,1013,908,10000.0,0.56,158,0.41,0,0.0,0.0,0.0,0.0,-14400,1778455086,2026-05-10T23:18:06Z,1778412199,2026-05-10T11:23:19Z,1778450049,2026-05-10T21:54:09Z,CL,stations,3875024,Puente Alto,200,SSE,0,warm,23.63,0,0,1778455086,2026-05-10T23:18:06Z,2,14.87,19.44,280.2,0.0,9.91,43.51,0.25,3.92,fair,moderate,2026-05-10T23:18:06Z,2026-05-10T23:18:06Z,2026,5,10,23,6,1,spring,565.11,8.3272,21202.09,2,14.87,19.44
2026-05-10T23:18:06Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CL,Chile,Santiago,18729160,SA,Maipú,Maipu,503635,3,America/Santiago,PPL,478,3880980,2025-09-30,-33.51421,-70.7651,800,Clear,clear sky,01n,20.93,19.81,20.51,22.56,1013,28,1013,955,10000.0,0.0,0,,0,0.0,0.0,0.0,0.0,-14400,1778455086,2026-05-10T23:18:06Z,1778412233,2026-05-10T11:23:53Z,1778450106,2026-05-10T21:55:06Z,CL,stations,3880980,Maipú,200,N,0,warm,23.73,0,0,1778455086,2026-05-10T23:18:06Z,2,20.27,26.09,327.62,0.0,11.23,46.32,0.26,6.37,fair,moderate,2026-05-10T23:18:06Z,2026-05-10T23:18:06Z,2026,5,10,23,6,1,spring,586.04,0.0,21202.09,2,20.27,26.09
2026-05-10T23:18:07Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CM,Cameroon,Yaounde,25216237,AF,Douala,Douala,1338082,1,Africa/Douala,PPLA,19,2232593,2026-04-13,4.04827,9.70428,804,Clouds,overcast clouds,04n,24.86,25.83,24.86,24.86,1013,93,1013,1011,10000.0,0.89,128,1.42,97,0.0,0.0,0.0,0.0,3600,1778455086,2026-05-10T23:18:06Z,1778476133,2026-05-11T05:08:53Z,1778520379,2026-05-11T17:26:19Z,CM,stations,2232593,Douala,200,SE,0,warm,34.16,0,0,1778455086,2026-05-10T23:18:06Z,1,1.43,2.46,80.14,0.0,0.03,26.32,0.02,0.04,good,low,2026-05-10T23:18:06Z,2026-05-10T23:18:06Z,2026,5,10,23,6,1,spring,2311.98,1.2727,25183.18,1,1.43,2.46
2026-05-10T23:18:07Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CM,Cameroon,Yaounde,25216237,AF,Yaoundé,Yaounde,1299369,2,Africa/Douala,PPLC,726,2220957,2024-07-20,3.86667,11.51667,501,Rain,moderate rain,10n,20.66,21.37,20.66,20.66,1015,99,1015,933,5447.0,1.18,55,1.97,100,2.85,0.0,0.0,0.0,3600,1778455087,2026-05-10T23:18:07Z,1778475712,2026-05-11T05:01:52Z,1778519930,2026-05-11T17:18:50Z,CM,stations,2220957,Yaoundé,200,NE,0,warm,30.56,1,0,1778455087,2026-05-10T23:18:07Z,1,1.28,1.47,71.96,0.01,0.72,6.6,0.09,0.06,good,low,2026-05-10T23:18:07Z,2026-05-10T23:18:07Z,2026,5,10,23,6,1,spring,2045.34,1.5104,20969.9,1,1.28,1.47
2026-05-10T23:18:07Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CM,Cameroon,Yaounde,25216237,AF,Bamenda,Bamenda,420445,3,Africa/Douala,PPLA,1258,2234974,2026-04-13,5.9597,10.14597,804,Clouds,overcast clouds,04n,18.37,18.66,18.37,18.37,1016,92,1016,879,10000.0,0.84,150,1.01,91,0.0,0.0,0.0,0.0,3600,1778455087,2026-05-10T23:18:07Z,1778475877,2026-05-11T05:04:37Z,1778520423,2026-05-11T17:27:03Z,CM,stations,2234974,Bamenda,200,SSE,0,mild,27.57,0,0,1778455087,2026-05-10T23:18:07Z,1,4.03,6.27,147.36,0.02,1.14,4.47,0.18,0.61,good,low,2026-05-10T23:18:07Z,2026-05-10T23:18:07Z,2026,5,10,23,6,1,spring,1690.0400000000002,3.3852,18663.92,1,4.03,6.27
2026-05-10T23:18:08Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CN,China,Beijing,1411778724,AS,Shanghai,Shanghai,24874500,1,Asia/Shanghai,PPLA,12,1796236,2026-04-13,31.22222,121.45806,800,Clear,clear sky,01d,21.92,22.07,21.92,21.92,1012,73,1012,1011,10000.0,2.0,150,,0,0.0,0.0,0.0,0.0,28800,1778454907,2026-05-10T23:15:07Z,1778446896,2026-05-10T21:01:36Z,1778495974,2026-05-11T10:39:34Z,CN,stations,1796236,Shanghai,200,SSE,1,warm,29.22,0,0,1778455088,2026-05-10T23:18:08Z,3,27.13,39.39,291.19,3.16,19.34,21.99,10.43,4.4,moderate,high,2026-05-10T23:15:07Z,2026-05-10T23:18:08Z,2026,5,10,23,6,1,spring,1600.16,54.26,22183.04,3,27.13,39.39
2026-05-10T23:18:08Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CN,China,Beijing,1411778724,AS,Beijing,Beijing,18960744,2,Asia/Shanghai,PPLC,49,1816670,2025-12-15,39.9075,116.39723,800,Clear,clear sky,01d,20.94,20.32,20.94,20.94,1010,47,1010,1005,10000.0,2.17,40,3.21,0,0.0,0.0,0.0,0.0,28800,1778454902,2026-05-10T23:15:02Z,1778447033,2026-05-10T21:03:53Z,1778498267,2026-05-11T11:17:47Z,CN,stations,1816670,Beijing,200,NE,1,warm,25.64,0,0,1778455088,2026-05-10T23:18:08Z,3,29.28,49.23,261.76,2.46,12.74,28.7,5.71,31.77,moderate,high,2026-05-10T23:15:02Z,2026-05-10T23:18:08Z,2026,5,10,23,6,1,spring,984.18,63.5376,21149.4,3,29.28,49.23
2026-05-10T23:18:08Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CN,China,Beijing,1411778724,AS,Shenzhen,Shenzhen,17494398,3,Asia/Shanghai,PPLA2,4,1795565,2025-10-22,22.54554,114.0683,803,Clouds,broken clouds,04d,23.44,24.24,22.96,24.04,1013,92,1013,1004,10000.0,0.43,311,0.79,63,0.0,0.0,0.0,0.0,28800,1778454913,2026-05-10T23:15:13Z,1778449544,2026-05-10T21:45:44Z,1778496874,2026-05-11T10:54:34Z,CN,stations,1795565,Shenzhen,200,NW,1,warm,32.64,0,0,1778455038,2026-05-10T23:17:18Z,3,16.38,24.36,212.07,0.0,0.75,108.87,0.84,0.0,moderate,moderate,2026-05-10T23:15:13Z,2026-05-10T23:17:18Z,2026,5,10,23,6,1,spring,2156.48,7.043399999999999,23744.72,3,16.38,24.36
2026-05-10T23:18:08Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CO,Colombia,Bogota,49648685,SA,Bogotá,Bogota,7674366,1,America/Bogota,PPLC,2582,3688689,2024-03-26,4.60971,-74.08175,803,Clouds,broken clouds,04n,16.73,16.21,16.2,16.73,1015,67,1015,737,10000.0,3.09,80,,75,0.0,0.0,0.0,0.0,-18000,1778454903,2026-05-10T23:15:03Z,1778409803,2026-05-10T10:43:23Z,1778454128,2026-05-10T23:02:08Z,CO,stations,3688689,Bogota,200,E,0,mild,23.43,0,0,1778454798,2026-05-10T23:13:18Z,1,0.76,0.94,129.41,0.01,1.4,26.58,0.15,0.95,good,low,2026-05-10T23:15:03Z,2026-05-10T23:13:18Z,2026,5,10,23,6,1,spring,1120.91,2.3484,16980.95,1,0.76,0.94
2026-05-10T23:18:09Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CO,Colombia,Bogota,49648685,SA,Cali,Cali,2392877,2,America/Bogota,PPLA,758,3687925,2026-04-13,3.43054,-76.5199,500,Rain,light rain,10n,28.03,29.17,28.03,28.03,1009,57,1009,870,9000.0,3.09,340,,75,0.11,0.0,0.0,0.0,-18000,1778455089,2026-05-10T23:18:09Z,1778410479,2026-05-10T10:54:39Z,1778454623,2026-05-10T23:10:23Z,CO,stations,3687925,Santiago de Cali,200,NNW,0,warm,33.73,1,0,1778455089,2026-05-10T23:18:09Z,1,4.95,5.35,116.94,0.01,1.65,20.0,2.01,1.94,good,low,2026-05-10T23:18:09Z,2026-05-10T23:18:09Z,2026,5,10,23,6,1,spring,1597.71,15.2955,28282.27,1,4.95,5.35
2026-05-10T23:18:09Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CO,Colombia,Bogota,49648685,SA,Medellín,Medellin,1999979,3,America/Bogota,PPLA,1528,3674962,2026-04-13,6.245,-75.57151,804,Clouds,overcast clouds,04n,25.99,25.99,24.04,25.99,1013,57,1013,804,10000.0,2.06,150,,100,0.0,0.0,0.0,0.0,-18000,1778455089,2026-05-10T23:18:09Z,1778410033,2026-05-10T10:47:13Z,1778454613,2026-05-10T23:10:13Z,CO,stations,3674962,Medellín,200,SSE,0,warm,31.69,0,0,1778455089,2026-05-10T23:18:09Z,1,5.58,5.95,103.66,0.12,1.83,10.19,3.71,1.39,good,low,2026-05-10T23:18:09Z,2026-05-10T23:18:09Z,2026,5,10,23,6,1,spring,1481.4299999999998,11.4948,26327.87,1,5.58,5.95
2026-05-10T23:18:09Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CR,Costa Rica,San Jose,4999441,,San José,San Jose,335007,1,America/Costa_Rica,PPLC,1133,3621849,2025-05-15,9.93388,-84.08489,801,Clouds,few clouds,02d,22.79,23.14,22.07,23.86,1015,77,1015,847,10000.0,8.75,60,,20,0.0,0.0,0.0,0.0,-21600,1778455089,2026-05-10T23:18:09Z,1778411786,2026-05-10T11:16:26Z,1778456946,2026-05-10T23:49:06Z,CR,stations,3621849,San José,200,ENE,1,warm,30.49,0,0,1778455089,2026-05-10T23:18:09Z,1,4.69,6.94,111.76,0.02,0.43,43.37,0.39,0.0,good,low,2026-05-10T23:18:09Z,2026-05-10T23:18:09Z,2026,5,10,23,6,1,spring,1754.83,41.0375,23131.85,1,4.69,6.94
2026-05-10T23:18:10Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CR,Costa Rica,San Jose,4999441,,Limón,Limon,63081,2,America/Costa_Rica,PPLA,29,3622247,2026-04-13,9.99074,-83.03596,803,Clouds,broken clouds,04d,29.93,35.85,29.93,29.93,1011,74,1011,1001,10000.0,3.6,70,,75,0.0,0.0,0.0,0.0,-21600,1778455090,2026-05-10T23:18:10Z,1778411530,2026-05-10T11:12:10Z,1778456699,2026-05-10T23:44:59Z,CR,stations,3622247,Puerto Limón,200,ENE,1,warm,37.33,0,0,1778455090,2026-05-10T23:18:10Z,1,1.6,2.16,114.1,0.01,1.22,35.05,0.23,3.83,good,low,2026-05-10T23:18:10Z,2026-05-10T23:18:10Z,2026,5,10,23,6,1,spring,2214.82,5.760000000000001,30259.23,1,1.6,2.16
2026-05-10T23:18:10Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CR,Costa Rica,San Jose,4999441,,Alajuela,Alajuela,47494,3,America/Costa_Rica,PPLA,955,3624955,2026-04-13,10.01723,-84.21275,801,Clouds,few clouds,02d,24.8,25.16,23.44,25.23,1014,70,1014,880,10000.0,8.75,60,,20,0.0,0.0,0.0,0.0,-21600,1778455090,2026-05-10T23:18:10Z,1778411810,2026-05-10T11:16:50Z,1778456984,2026-05-10T23:49:44Z,CR,stations,3624955,Alajuela,200,ENE,1,warm,31.8,0,0,1778454824,2026-05-10T23:13:44Z,1,6.58,9.14,114.88,0.03,0.41,47.26,0.47,0.0,good,low,2026-05-10T23:18:10Z,2026-05-10T23:13:44Z,2026,5,10,23,6,1,spring,1736.0,57.575,25147.2,1,6.58,9.14
2026-05-10T23:18:10Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CU,Cuba,Havana,11338138,,Havana,Havana,2163824,1,America/Havana,PPLC,41,3553478,2025-10-31,23.13302,-82.38304,802,Clouds,scattered clouds,03d,29.24,34.08,29.18,29.24,1015,74,1015,1009,8000.0,2.57,50,,40,0.0,0.0,0.0,0.0,-14400,1778455090,2026-05-10T23:18:10Z,1778410252,2026-05-10T10:50:52Z,1778457664,2026-05-11T00:01:04Z,CU,stations,3553478,Havana,200,NE,1,warm,36.64,0,0,1778454525,2026-05-10T23:08:45Z,1,3.93,5.23,110.8,0.01,0.1,53.74,0.12,0.12,good,low,2026-05-10T23:18:10Z,2026-05-10T23:08:45Z,2026,5,10,23,6,1,spring,2163.76,10.1001,29678.6,1,3.93,5.23
2026-05-10T23:18:11Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CU,Cuba,Havana,11338138,,Santiago de Cuba,Santiago de Cuba,555865,2,America/Havana,PPLA,33,3536729,2026-04-13,20.02287,-75.82171,801,Clouds,few clouds,02d,29.16,33.08,29.16,29.16,1015,70,1015,996,9000.0,2.06,190,,20,0.0,0.0,0.0,0.0,-14400,1778455090,2026-05-10T23:18:10Z,1778408960,2026-05-10T10:29:20Z,1778455806,2026-05-10T23:30:06Z,CU,stations,3536729,Santiago de Cuba,200,S,1,warm,36.16,0,0,1778455091,2026-05-10T23:18:11Z,1,3.03,7.65,103.58,0.02,0.22,50.91,0.28,0.21,good,low,2026-05-10T23:18:10Z,2026-05-10T23:18:11Z,2026,5,10,23,6,1,spring,2041.2,6.2418,29597.4,1,3.03,7.65
2026-05-10T23:18:11Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CU,Cuba,Havana,11338138,,Camagüey,Camagueey,347562,3,America/Havana,PPLA,102,3566067,2026-04-13,21.38083,-77.91694,500,Rain,light rain,10d,30.19,34.53,30.19,30.19,1015,66,1015,1003,8000.0,6.17,60,,40,0.11,0.0,0.0,0.0,-14400,1778455091,2026-05-10T23:18:11Z,1778409341,2026-05-10T10:35:41Z,1778456431,2026-05-10T23:40:31Z,CU,stations,3566067,Camagüey,200,ENE,1,hot,36.79,1,0,1778455091,2026-05-10T23:18:11Z,1,5.79,7.47,118.48,0.01,0.12,59.02,0.34,0.28,good,low,2026-05-10T23:18:11Z,2026-05-10T23:18:11Z,2026,5,10,23,6,1,spring,1992.54,35.7243,30642.85,1,5.79,7.47
2026-05-10T23:18:11Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CV,Cabo Verde,Praia,543767,AF,Praia,Praia,137868,1,Atlantic/Cape_Verde,PPLC,18,3374333,2023-11-29,14.93152,-23.51254,803,Clouds,broken clouds,04n,22.27,22.46,22.27,22.27,1016,73,1016,1006,10000.0,8.23,30,,75,0.0,0.0,0.0,0.0,-3600,1778455091,2026-05-10T23:18:11Z,1778396846,2026-05-10T07:07:26Z,1778442812,2026-05-10T19:53:32Z,CV,stations,3374333,Praia,200,NNE,0,warm,29.57,0,0,1778455091,2026-05-10T23:18:11Z,2,5.29,27.4,101.98,0.0,0.16,75.48,0.33,0.0,fair,low,2026-05-10T23:18:11Z,2026-05-10T23:18:11Z,2026,5,10,23,6,1,spring,1625.71,43.5367,22626.32,2,5.29,27.4
2026-05-10T23:18:12Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CV,Cabo Verde,Praia,543767,AF,Mindelo,Mindelo,69013,2,Atlantic/Cape_Verde,PPLA,44,3374462,2026-04-13,16.89014,-24.98042,801,Clouds,few clouds,02n,21.75,21.76,21.75,21.75,1017,68,1017,1011,10000.0,12.35,50,,20,0.0,0.0,0.0,0.0,-3600,1778455092,2026-05-10T23:18:12Z,1778397033,2026-05-10T07:10:33Z,1778443329,2026-05-10T20:02:09Z,CV,stations,3374462,Mindelo,200,NE,0,warm,28.55,0,0,1778455092,2026-05-10T23:18:12Z,2,3.92,19.47,103.17,0.0,0.12,81.01,0.25,0.01,fair,low,2026-05-10T23:18:12Z,2026-05-10T23:18:12Z,2026,5,10,23,6,1,spring,1479.0,48.412,22119.75,2,3.92,19.47
2026-05-10T23:18:12Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CV,Cabo Verde,Praia,543767,AF,Espargos,Espargos,24500,3,Atlantic/Cape_Verde,PPLA,53,8521418,2026-04-13,16.75524,-22.9446,803,Clouds,broken clouds,04n,22.02,22.18,22.02,22.02,1017,73,1017,1017,10000.0,7.72,30,,75,0.0,0.0,0.0,0.0,-3600,1778455092,2026-05-10T23:18:12Z,1778396556,2026-05-10T07:02:36Z,1778442829,2026-05-10T19:53:49Z,CV,stations,3374314,Preguiça,200,NNE,0,warm,29.32,0,0,1778455092,2026-05-10T23:18:12Z,2,4.49,22.32,104.63,0.0,0.15,85.69,0.32,0.0,fair,low,2026-05-10T23:18:12Z,2026-05-10T23:18:12Z,2026,5,10,23,6,1,spring,1607.46,34.6628,22394.34,2,4.49,22.32
2026-05-10T23:18:12Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CW,Curacao, Willemstad,159849,,Willemstad,Willemstad,125000,1,America/Curacao,PPLC,1,3513090,2024-01-10,12.12246,-68.88641,801,Clouds,few clouds,02n,27.53,30.23,27.53,27.82,1011,74,1011,1011,10000.0,9.26,80,,20,0.0,0.0,0.0,0.0,-14400,1778455092,2026-05-10T23:18:12Z,1778407963,2026-05-10T10:12:43Z,1778453474,2026-05-10T22:51:14Z,CW,stations,3513132,Vianen,200,E,0,warm,34.93,0,0,1778455092,2026-05-10T23:18:12Z,1,3.3,8.83,138.85,0.0,1.34,57.38,0.81,0.77,good,low,2026-05-10T23:18:12Z,2026-05-10T23:18:12Z,2026,5,10,23,6,1,spring,2037.22,30.558,27832.83,1,3.3,8.83
2026-05-10T23:18:13Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CW,Curacao, Willemstad,159849,,Bandariba,Bandariba,20838,2,America/Curacao,PPL,1,13308487,2025-05-06,12.09257,-68.83092,801,Clouds,few clouds,02n,27.61,30.4,27.61,27.9,1011,74,1011,1011,10000.0,9.26,80,,20,0.0,0.0,0.0,0.0,-14400,1778455093,2026-05-10T23:18:13Z,1778407953,2026-05-10T10:12:33Z,1778453458,2026-05-10T22:50:58Z,CW,stations,3513445,Newport,200,E,0,warm,35.01,0,0,1778455093,2026-05-10T23:18:13Z,1,3.3,8.83,138.85,0.0,1.34,57.38,0.81,0.77,good,low,2026-05-10T23:18:13Z,2026-05-10T23:18:13Z,2026,5,10,23,6,1,spring,2043.14,30.558,27913.71,1,3.3,8.83
2026-05-10T23:18:13Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CY,Cyprus,Nicosia,1189265,EU,Nicosia,Nicosia,200452,1,Asia/Nicosia,PPLC,155,146268,2025-06-12,35.17284,33.35397,800,Clear,clear sky,01n,13.76,13.07,13.76,17.75,1014,72,1014,981,10000.0,0.0,0,,0,0.0,0.0,0.0,0.0,10800,1778455093,2026-05-10T23:18:13Z,1778467571,2026-05-11T02:46:11Z,1778517589,2026-05-11T16:39:49Z,CY,stations,146268,Nicosia,200,N,0,mild,20.96,0,0,1778455093,2026-05-10T23:18:13Z,2,6.36,11.2,106.39,0.0,0.4,96.05,0.38,0.05,fair,low,2026-05-10T23:18:13Z,2026-05-10T23:18:13Z,2026,5,10,23,6,1,spring,990.72,0.0,13952.64,2,6.36,11.2
2026-05-10T23:18:13Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CY,Cyprus,Nicosia,1189265,EU,Limassol,Limassol,154000,2,Asia/Nicosia,PPLA,27,146384,2026-04-13,34.68406,33.03794,800,Clear,clear sky,01n,17.96,17.46,17.96,17.96,1013,63,1013,992,10000.0,1.54,360,,0,0.0,0.0,0.0,0.0,10800,1778455093,2026-05-10T23:18:13Z,1778467706,2026-05-11T02:48:26Z,1778517606,2026-05-11T16:40:06Z,CY,stations,146384,Limassol,200,N,0,mild,24.26,0,0,1778455093,2026-05-10T23:18:13Z,2,6.58,10.87,104.76,0.0,0.19,93.75,0.27,0.0,fair,low,2026-05-10T23:18:13Z,2026-05-10T23:18:13Z,2026,5,10,23,6,1,spring,1131.48,10.1332,18193.48,2,6.58,10.87
